E_0,L_0,P_0,M_s_0,M_e_0,M_i_0,H_s_0,H_e_0,H_i_0,H_r_0,C,sigma,gamma,mu_H,beta_M,beta_H,theta_M,theta_H,alpha_b,alpha_E,alpha_L,alpha_P,a_b,a_E,a_L,a_P,c_E,c_L,c_P,c_M,d_E,d_L,d_P,d_M,T_b_max,T_E_max,T_L_max,T_P_max,T_E_min,T_L_min,T_P_min,T_M_min,R_b,R_E,R_L,R_P,r_b,r_E,r_L,r_P,s_b,s_E,s_L,s_P,e_E,e_L,e_P
0.9829157590866089,0.38910186290740967,0.47429418563842773,0.05528075993061066,0.20074070990085602,0.07299638539552689,1.579210877418518,0.9155488610267639,0.7620651721954346,0.07129329442977905,0.8989126682281494,0.4453366696834564,0.8360132575035095,0.00039999998989515007,0.6818831562995911,0.7539343237876892,0.7400068640708923,0.06199817359447479,1.4659929275512695,0.9091926217079163,2.403883695602417,0.5894665718078613,0.2788788676261902,0.7237461805343628,1.881026029586792,0.6833484172821045,0.8578655123710632,0.6081405282020569,1.295230746269226,0.23801831901073456,0.8668027520179749,0.3967053294181824,0.03791563957929611,0.07279156893491745,1.5445199012756348,0.5432767271995544,1.542954444885254,0.3614055812358856,1.2787964344024658,1.3905583620071411,1.1227095127105713,0.9744623899459839,0.3983759880065918,0.3971494436264038,0.4785805642604828,0.8713427782058716,0.028496013954281807,1.0601850748062134,0.13697969913482666,1.0096526145935059,1.7928400039672852,0.2587106227874756,0.39369845390319824,2.0242598056793213,1.7208391427993774,2.1590068340301514,0.5839126706123352
1.3364624977111816,0.6149078607559204,0.08033743500709534,0.4551798701286316,0.17704354226589203,0.22670193016529083,0.3916599750518799,0.7159743309020996,0.07841304689645767,0.40797680616378784,0.8354899883270264,0.7998443841934204,1.416291356086731,0.00039999998989515007,1.130849838256836,0.7306089401245117,0.7027155756950378,0.5569422245025635,1.1244417428970337,0.8698452711105347,2.4829649925231934,0.13232941925525665,0.2735103666782379,0.6461129784584045,1.6804425716400146,0.3616754114627838,0.5965611338615417,1.0244636535644531,0.7215098142623901,0.14665979146957397,0.0838712826371193,0.17314496636390686,0.0472148172557354,0.4078550934791565,1.2699921131134033,0.38792848587036133,0.6879463791847229,0.9343652129173279,0.6651486158370972,0.9878824353218079,0.6806715726852417,0.4027585983276367,0.36281853914260864,0.2598787248134613,1.0750236511230469,0.6474324464797974,0.37872225046157837,1.2494467496871948,0.14321476221084595,2.028578996658325,1.6657731533050537,0.653541088104248,1.1727389097213745,2.284140110015869,1.5412181615829468,2.692218542098999,0.7156189680099487
0.7681134939193726,0.05264892429113388,0.1292199045419693,0.017967626452445984,0.14649704098701477,0.3290817439556122,1.4278579950332642,0.9172801375389099,0.47799599170684814,0.13870038092136383,0.6433979868888855,0.5574226975440979,1.2041758298873901,0.00039999998989515007,0.5181349515914917,1.034060001373291,0.9630693197250366,0.6134846806526184,1.6500554084777832,1.204595923423767,2.111241579055786,0.8593184947967529,0.0161750391125679,0.9960846304893494,1.9321657419204712,0.5882666707038879,0.6632913947105408,0.7865506410598755,1.3869067430496216,0.30477890372276306,0.7820389866828918,0.5160226225852966,0.006413233000785112,0.12119181454181671,1.6715136766433716,0.3220827877521515,1.4429482221603394,0.5549679398536682,1.0963904857635498,1.363229513168335,0.9637906551361084,1.0250402688980103,0.3644460141658783,0.44457748532295227,0.25857940316200256,0.968167781829834,0.21854740381240845,1.186079978942871,0.3164598345756531,1.2232098579406738,1.5439072847366333,0.5916372537612915,0.4383074641227722,1.8576394319534302,1.70035719871521,2.0320088863372803,0.6421584486961365
0.6100846529006958,0.4360481798648834,0.2693443298339844,0.6307507753372192,0.4322260618209839,0.33934491872787476,0.7874877452850342,1.1211668252944946,0.7817880511283875,0.5912047624588013,0.36514604091644287,0.47276484966278076,1.9882757663726807,0.00039999998989515007,0.3663175404071808,0.20745787024497986,1.688563585281372,1.743610143661499,0.6277433037757874,1.292089581489563,1.5636281967163086,0.20508401095867157,0.3787514269351959,0.470842182636261,1.23895263671875,0.32140395045280457,0.37266698479652405,0.37013211846351624,1.4245020151138306,0.6017556190490723,0.8775337338447571,0.13786762952804565,0.1295124888420105,0.15998297929763794,2.4318883419036865,0.6485027074813843,0.7633764147758484,1.3916631937026978,0.35596850514411926,1.4077732563018799,0.2832741439342499,0.6182701587677002,0.15856146812438965,0.4675029218196869,0.46241050958633423,0.7437261939048767,0.08027472347021103,1.1264519691467285,0.08662307262420654,1.1332508325576782,1.642594814300537,0.3763918876647949,0.28346097469329834,1.4911803007125854,2.0900590419769287,2.5172343254089355,0.059283167123794556
0.9674280881881714,0.1583198457956314,0.5504295229911804,0.2034846693277359,0.6246880292892456,0.668962836265564,0.5196035504341125,1.4707010984420776,0.5989530086517334,1.3436558246612549,0.6477774381637573,1.4320639371871948,1.7301931381225586,0.00039999998989515007,1.1964629888534546,1.0350710153579712,0.5491645932197571,1.2718068361282349,0.9340134263038635,0.8214147686958313,1.5556340217590332,0.8353444337844849,0.16916967928409576,0.8550028204917908,1.8387870788574219,0.5068722367286682,0.01100265420973301,0.828798234462738,0.8788861632347107,0.0005069113103672862,0.012721185572445393,0.11556833237409592,0.1307213306427002,0.6751219034194946,0.869580090045929,0.7148905396461487,0.8979871869087219,0.5774457454681396,0.6690000891685486,1.2657335996627808,0.3530365228652954,0.16329339146614075,0.5246002078056335,0.145537868142128,0.9508121609687805,0.12476766109466553,0.20823481678962708,1.3470804691314697,0.3954196572303772,1.5221244096755981,0.9191430807113647,0.46875229477882385,0.8083752393722534,2.1655757427215576,2.0896317958831787,2.5389063358306885,0.42401325702667236
0.7617566585540771,0.5910087823867798,0.21532520651817322,0.3126681447029114,0.5209793448448181,0.26831063628196716,1.3282642364501953,1.5517407655715942,0.043626777827739716,0.04486119747161865,0.719245195388794,0.9725978970527649,1.6878907680511475,0.00039999998989515007,0.7563601732254028,1.2588454484939575,0.291050523519516,1.232157588005066,1.4373321533203125,1.0351427793502808,2.140946388244629,0.5003915429115295,0.10538733005523682,0.5558525323867798,1.9053194522857666,0.15598730742931366,0.5022200345993042,0.7833994030952454,0.6517401933670044,0.10722622275352478,0.6527122855186462,0.3655904531478882,0.5316733121871948,0.41783973574638367,1.6765046119689941,0.2821495532989502,0.5458604097366333,0.5109742879867554,0.9550586342811584,1.0987263917922974,0.09957034885883331,0.4621654450893402,0.39999476075172424,0.23766179382801056,0.8721165657043457,0.8599792718887329,0.004215411376208067,1.0780835151672363,0.032809190452098846,1.0519682168960571,1.4323920011520386,0.6575730443000793,0.962006688117981,2.370242118835449,1.667952537536621,2.1404080390930176,0.9839600920677185
0.3460276424884796,0.1880730539560318,0.36782997846603394,0.7814340591430664,0.5885624289512634,0.3537638783454895,1.6872972249984741,1.8616249561309814,0.7215814590454102,0.025389738380908966,0.03989821672439575,0.07142277806997299,1.4908004999160767,0.00039999998989515007,0.15337353944778442,0.722533643245697,0.9293755292892456,2.1174275875091553,1.044173002243042,1.0148814916610718,1.3451168537139893,0.222659170627594,0.24422967433929443,0.6120822429656982,1.4863810539245605,0.1002192422747612,0.08571648597717285,0.3190571069717407,1.4857043027877808,0.06784102320671082,1.341494083404541,0.15278375148773193,0.8823438882827759,0.015567024238407612,2.79249906539917,0.1489408165216446,0.7142919898033142,0.9866589903831482,0.8011615872383118,1.1944968700408936,0.30659419298171997,0.7329197525978088,0.04962749406695366,0.296941876411438,0.023052245378494263,0.9280402064323425,0.1448122262954712,0.6162137985229492,0.14184428751468658,0.7272396087646484,1.5130650997161865,0.5676707029342651,0.37650826573371887,1.4385873079299927,1.9283716678619385,2.123211145401001,0.6052884459495544
0.3924289047718048,0.39776137471199036,0.23258307576179504,0.5458685159683228,0.5426657199859619,0.5008343458175659,1.747497797012329,2.063967704772949,0.11469035595655441,0.2845165729522705,0.26186779141426086,0.3233126401901245,1.0370309352874756,0.00039999998989515007,0.6341357827186584,1.0539300441741943,0.9577277898788452,1.8639795780181885,1.3782845735549927,0.9424285888671875,1.5682792663574219,0.49481064081192017,0.13674679398536682,0.623832643032074,1.6129615306854248,0.48529911041259766,0.4298211932182312,0.3816756308078766,1.563034176826477,0.35034066438674927,1.1937013864517212,0.13592448830604553,0.7975972294807434,0.4360445439815521,2.3537838459014893,0.20911161601543427,0.7507497072219849,0.6680548787117004,1.4018386602401733,1.2906365394592285,0.7856799960136414,0.3881717920303345,0.593909740447998,0.08516356348991394,0.3088131546974182,0.47120401263237,0.34123003482818604,0.8014475107192993,0.2423768937587738,0.6186655163764954,0.9697408080101013,0.2943807542324066,0.32245293259620667,1.4844545125961304,2.0139222145080566,2.264190912246704,0.20827925205230713
0.25136834383010864,0.24408584833145142,0.25435853004455566,0.9579764008522034,0.8611418008804321,0.34802162647247314,1.9610384702682495,2.495427370071411,0.378863126039505,0.1929568499326706,0.18026535212993622,0.8606906533241272,0.5379452705383301,0.00039999998989515007,0.03170108422636986,1.2920535802841187,0.028210289776325226,1.976469874382019,0.6850190162658691,0.028857393190264702,0.2919138967990875,0.3849642872810364,0.25047898292541504,0.4620266556739807,1.4996299743652344,0.4317888021469116,0.3143378496170044,0.25249531865119934,1.8690122365951538,0.6602760553359985,1.8516379594802856,0.11639592051506042,1.195999026298523,0.006453339010477066,2.876394271850586,0.45852452516555786,0.7549469470977783,0.1454116851091385,1.2426725625991821,0.6715623736381531,0.25210630893707275,0.3556273877620697,0.5171529054641724,0.19745656847953796,0.11916709691286087,1.1382955312728882,0.9253895878791809,0.0745781809091568,1.0100215673446655,0.30807554721832275,1.191205382347107,0.08147653192281723,0.47351402044296265,0.9544481635093689,1.6604442596435547,1.805214762687683,0.7088338732719421
0.3361029028892517,0.17936617136001587,0.07926389575004578,0.5185600519180298,1.0246151685714722,0.8070030808448792,1.3111923933029175,2.532914400100708,0.5394428968429565,0.46419617533683777,0.27841001749038696,0.2834874391555786,1.2619506120681763,0.00039999998989515007,0.5644721984863281,0.9674163460731506,0.7724072933197021,2.249591827392578,0.8923325538635254,0.7084959745407104,1.3332358598709106,0.2304110825061798,0.2069043219089508,0.41111090779304504,1.4871965646743774,0.32161781191825867,0.18371815979480743,0.4753631055355072,1.371870756149292,0.3396744132041931,0.9618043899536133,0.35721492767333984,0.8290621638298035,0.1064470112323761,2.4334306716918945,0.062114130705595016,0.4494325816631317,0.6395953297615051,0.9281574487686157,1.476767897605896,0.624917209148407,0.029646316543221474,0.6562230587005615,0.02428864687681198,0.39051929116249084,0.2826087772846222,0.3874513804912567,0.9720272421836853,0.3181654214859009,0.5060228109359741,1.0346753597259521,0.14117944240570068,0.5867760181427002,1.4563552141189575,1.9969590902328491,2.5082032680511475,0.10777560621500015
