date,temperature_2m_mean,rain_sum
2005-02-07 05:00:00+00:00,25.266083,18.199999
2005-02-08 05:00:00+00:00,25.95775,13.100001
2005-02-09 05:00:00+00:00,25.743166,13.699999
2005-02-10 05:00:00+00:00,25.320253,9.700001
2005-02-11 05:00:00+00:00,24.526503,22.5
2005-02-12 05:00:00+00:00,24.564001,4.8999996
2005-02-13 05:00:00+00:00,25.161917,12.599998
2005-02-14 05:00:00+00:00,25.716082,4.7
2005-02-15 05:00:00+00:00,26.609833,3.8000002
2005-02-16 05:00:00+00:00,27.999414,0.1
2005-02-17 05:00:00+00:00,27.580671,2.6
2005-02-18 05:00:00+00:00,26.345247,13.999999
2005-02-19 05:00:00+00:00,26.25775,4.0
2005-02-20 05:00:00+00:00,25.843164,5.4000006
2005-02-21 05:00:00+00:00,26.320251,6.1
2005-02-22 05:00:00+00:00,25.4765,2.3999999
2005-02-23 05:00:00+00:00,26.730667,3.8999999
2005-02-24 05:00:00+00:00,26.799417,4.1
2005-02-25 05:00:00+00:00,26.276499,1.3
2005-02-26 05:00:00+00:00,26.105669,8.5
2005-02-27 05:00:00+00:00,26.370249,12.200001
2005-02-28 05:00:00+00:00,27.757751,2.8000002
2005-03-01 05:00:00+00:00,27.166086,9.300001
2005-03-02 05:00:00+00:00,27.061914,4.2
2005-03-03 05:00:00+00:00,26.201502,18.900002
2005-03-04 05:00:00+00:00,25.74733,13.199999
2005-03-05 05:00:00+00:00,25.068167,30.1
2005-03-06 05:00:00+00:00,25.75567,8.700001
2005-03-07 05:00:00+00:00,26.609835,1.2
2005-03-08 05:00:00+00:00,26.776503,7.1
2005-03-09 05:00:00+00:00,26.705667,7.1
2005-03-10 05:00:00+00:00,25.811914,16.999998
2005-03-11 05:00:00+00:00,26.136917,11.9
2005-03-12 05:00:00+00:00,25.424416,13.8
2005-03-13 05:00:00+00:00,26.801504,0.7
2005-03-14 05:00:00+00:00,26.645254,12.2
2005-03-15 05:00:00+00:00,25.436918,12.5
2005-03-16 05:00:00+00:00,26.022333,6.2
2005-03-17 05:00:00+00:00,26.709831,4.4
2005-03-18 05:00:00+00:00,26.370253,8.700001
2005-03-19 05:00:00+00:00,26.6765,9.5
2005-03-20 05:00:00+00:00,25.9265,12.700001
2005-03-21 05:00:00+00:00,25.499418,2.0000002
2005-03-22 05:00:00+00:00,26.441084,0.5
2005-03-23 05:00:00+00:00,25.293167,14.799998
2005-03-24 05:00:00+00:00,24.664001,20.0
2005-03-25 05:00:00+00:00,25.255669,11.299999
2005-03-26 05:00:00+00:00,26.10775,0.2
2005-03-27 05:00:00+00:00,25.595251,10.900001
2005-03-28 05:00:00+00:00,25.068167,1.3000001
2005-03-29 05:00:00+00:00,26.664003,0.2
2005-03-30 05:00:00+00:00,27.049416,2.0
2005-03-31 05:00:00+00:00,26.536917,9.2
2005-04-01 05:00:00+00:00,26.782747,0.2
2005-04-02 05:00:00+00:00,27.299417,2.3999999
2005-04-03 05:00:00+00:00,26.147333,9.400001
2005-04-04 05:00:00+00:00,25.532751,19.300001
2005-04-05 05:00:00+00:00,24.891085,11.100001
2005-04-06 05:00:00+00:00,25.634834,20.700003
2005-04-07 05:00:00+00:00,24.709833,18.399998
2005-04-08 05:00:00+00:00,25.682753,2.3000002
2005-04-09 05:00:00+00:00,25.624418,5.2
2005-04-10 05:00:00+00:00,24.278582,8.099999
2005-04-11 05:00:00+00:00,26.207748,0.90000004
2005-04-12 05:00:00+00:00,26.678583,2.2
2005-04-13 05:00:00+00:00,25.655668,3.9999998
2005-04-14 05:00:00+00:00,24.45358,12.7
2005-04-15 05:00:00+00:00,25.724417,3.3000002
2005-04-16 05:00:00+00:00,25.547338,30.100002
2005-04-17 05:00:00+00:00,24.945251,17.500002
2005-04-18 05:00:00+00:00,26.186918,0.5
2005-04-19 05:00:00+00:00,27.441086,0.1
2005-04-20 05:00:00+00:00,26.849419,13.700001
2005-04-21 05:00:00+00:00,25.209833,31.599998
2005-04-22 05:00:00+00:00,26.749414,0.9000001
2005-04-23 05:00:00+00:00,26.213999,7.2
2005-04-24 05:00:00+00:00,26.21192,2.8
2005-04-25 05:00:00+00:00,25.605667,17.499998
2005-04-26 05:00:00+00:00,24.441084,22.5
2005-04-27 05:00:00+00:00,23.528585,3.1000001
2005-04-28 05:00:00+00:00,25.045252,0.2
2005-04-29 05:00:00+00:00,25.484835,1.9000001
2005-04-30 05:00:00+00:00,25.4265,1.8000001
2005-05-01 05:00:00+00:00,25.224417,3.7000003
2005-05-02 05:00:00+00:00,25.62233,0.0
2005-05-03 05:00:00+00:00,26.14525,0.8
2005-05-04 05:00:00+00:00,26.384836,1.7
2005-05-05 05:00:00+00:00,25.320251,5.6999993
2005-05-06 05:00:00+00:00,26.541086,1.7
2005-05-07 05:00:00+00:00,25.632751,10.099999
2005-05-08 05:00:00+00:00,25.474419,22.9
2005-05-09 05:00:00+00:00,24.153582,14.599999
2005-05-10 05:00:00+00:00,24.714003,16.9
2005-05-11 05:00:00+00:00,25.043167,22.000002
2005-05-12 05:00:00+00:00,25.409834,11.6
2005-05-13 05:00:00+00:00,25.368166,11.3
2005-05-14 05:00:00+00:00,25.2015,1.4000002
2005-05-15 05:00:00+00:00,25.009834,7.8999996
2005-05-16 05:00:00+00:00,25.659834,6.6999993
2005-05-17 05:00:00+00:00,26.128584,9.3
2005-05-18 05:00:00+00:00,25.297335,7.6999993
2005-05-19 05:00:00+00:00,26.853582,2.3
2005-05-20 05:00:00+00:00,27.205667,0.0
2005-05-21 05:00:00+00:00,25.995249,10.3
2005-05-22 05:00:00+00:00,24.953585,10.699999
2005-05-23 05:00:00+00:00,25.853584,1.0
2005-05-24 05:00:00+00:00,27.084831,0.1
2005-05-25 05:00:00+00:00,26.057753,5.3999996
2005-05-26 05:00:00+00:00,25.468163,13.0
2005-05-27 05:00:00+00:00,24.603582,11.500001
2005-05-28 05:00:00+00:00,25.134832,6.3
2005-05-29 05:00:00+00:00,24.753584,2.7
2005-05-30 05:00:00+00:00,25.078588,4.9000006
2005-05-31 05:00:00+00:00,24.132751,12.999999
2005-06-01 05:00:00+00:00,24.593168,12.100002
2005-06-02 05:00:00+00:00,24.666084,11.8
2005-06-03 05:00:00+00:00,25.14525,5.0
2005-06-04 05:00:00+00:00,25.132751,10.900001
2005-06-05 05:00:00+00:00,24.622335,8.6
2005-06-06 05:00:00+00:00,24.678583,4.2
2005-06-07 05:00:00+00:00,25.393167,1.9
2005-06-08 05:00:00+00:00,25.891085,3.2
2005-06-09 05:00:00+00:00,25.053583,6.6
2005-06-10 05:00:00+00:00,25.126501,5.799999
2005-06-11 05:00:00+00:00,25.136917,3.5
2005-06-12 05:00:00+00:00,26.122335,2.4
2005-06-13 05:00:00+00:00,25.224417,6.6
2005-06-14 05:00:00+00:00,24.151499,7.9000006
2005-06-15 05:00:00+00:00,24.334831,8.1
2005-06-16 05:00:00+00:00,24.270248,6.2999997
2005-06-17 05:00:00+00:00,24.95775,5.5
2005-06-18 05:00:00+00:00,24.991083,9.4
2005-06-19 05:00:00+00:00,25.855667,1.8000001
2005-06-20 05:00:00+00:00,25.349419,13.6
2005-06-21 05:00:00+00:00,24.853584,8.4
2005-06-22 05:00:00+00:00,22.8265,8.700001
2005-06-23 05:00:00+00:00,23.230667,1.0
2005-06-24 05:00:00+00:00,24.111916,0.4
2005-06-25 05:00:00+00:00,24.691084,1.5000001
2005-06-26 05:00:00+00:00,25.630667,0.9
2005-06-27 05:00:00+00:00,25.197334,4.7
2005-06-28 05:00:00+00:00,25.124418,4.3999996
2005-06-29 05:00:00+00:00,24.58692,4.6000004
2005-06-30 05:00:00+00:00,25.089003,1.9000001
2005-07-01 05:00:00+00:00,25.014,11.7
2005-07-02 05:00:00+00:00,25.22233,0.8
2005-07-03 05:00:00+00:00,25.891085,0.8
2005-07-04 05:00:00+00:00,25.830666,3.5
2005-07-05 05:00:00+00:00,25.709837,5.4999995
2005-07-06 05:00:00+00:00,24.447336,29.199999
2005-07-07 05:00:00+00:00,23.636917,1.9000002
2005-07-08 05:00:00+00:00,23.814001,0.0
2005-07-09 05:00:00+00:00,23.626501,0.0
2005-07-10 05:00:00+00:00,24.626501,0.0
2005-07-11 05:00:00+00:00,24.857752,0.2
2005-07-12 05:00:00+00:00,24.784836,0.1
2005-07-13 05:00:00+00:00,24.572334,0.2
2005-07-14 05:00:00+00:00,25.605669,0.0
2005-07-15 05:00:00+00:00,26.166084,0.5
2005-07-16 05:00:00+00:00,25.176498,8.8
2005-07-17 05:00:00+00:00,25.682755,1.2
2005-07-18 05:00:00+00:00,25.1015,7.2
2005-07-19 05:00:00+00:00,22.564001,63.2
2005-07-20 05:00:00+00:00,22.809835,0.0
2005-07-21 05:00:00+00:00,23.914,0.0
2005-07-22 05:00:00+00:00,24.814003,0.4
2005-07-23 05:00:00+00:00,25.478584,0.3
2005-07-24 05:00:00+00:00,25.280663,5.0
2005-07-25 05:00:00+00:00,24.997332,12.6
2005-07-26 05:00:00+00:00,24.932749,4.7
2005-07-27 05:00:00+00:00,24.974417,0.6
2005-07-28 05:00:00+00:00,25.124418,0.6
2005-07-29 05:00:00+00:00,25.916082,0.7
2005-07-30 05:00:00+00:00,25.355667,5.2999997
2005-07-31 05:00:00+00:00,25.736921,1.6
2005-08-01 05:00:00+00:00,25.822334,5.7000003
2005-08-02 05:00:00+00:00,25.543167,2.0
2005-08-03 05:00:00+00:00,25.813997,0.4
2005-08-04 05:00:00+00:00,26.17025,0.3
2005-08-05 05:00:00+00:00,26.12858,1.0
2005-08-06 05:00:00+00:00,26.034834,7.0
2005-08-07 05:00:00+00:00,25.878584,3.3
2005-08-08 05:00:00+00:00,25.539001,7.7
2005-08-09 05:00:00+00:00,24.555664,6.2
2005-08-10 05:00:00+00:00,24.418167,0.0
2005-08-11 05:00:00+00:00,24.586914,0.0
2005-08-12 05:00:00+00:00,25.028585,0.0
2005-08-13 05:00:00+00:00,25.939003,0.0
2005-08-14 05:00:00+00:00,26.736917,0.0
2005-08-15 05:00:00+00:00,26.67858,2.3
2005-08-16 05:00:00+00:00,24.972334,13.8
2005-08-17 05:00:00+00:00,25.430666,4.1000004
2005-08-18 05:00:00+00:00,24.82025,7.1
2005-08-19 05:00:00+00:00,25.080667,5.9999995
2005-08-20 05:00:00+00:00,25.124414,1.1
2005-08-21 05:00:00+00:00,25.991081,0.5
2005-08-22 05:00:00+00:00,26.959833,0.1
2005-08-23 05:00:00+00:00,27.164001,1.4
2005-08-24 05:00:00+00:00,27.164001,1.2
2005-08-25 05:00:00+00:00,24.45775,19.2
2005-08-26 05:00:00+00:00,24.518167,6.4999995
2005-08-27 05:00:00+00:00,25.868166,0.2
2005-08-28 05:00:00+00:00,27.072332,0.70000005
2005-08-29 05:00:00+00:00,27.253584,0.5
2005-08-30 05:00:00+00:00,26.703583,4.1
2005-08-31 05:00:00+00:00,26.384832,3.0
2005-09-01 05:00:00+00:00,25.94108,11.700001
2005-09-02 05:00:00+00:00,23.88275,22.600006
2005-09-03 05:00:00+00:00,24.161917,0.90000004
2005-09-04 05:00:00+00:00,24.959833,0.3
2005-09-05 05:00:00+00:00,26.220251,0.9
2005-09-06 05:00:00+00:00,27.134832,0.1
2005-09-07 05:00:00+00:00,26.476501,5.8
2005-09-08 05:00:00+00:00,25.095253,23.0
2005-09-09 05:00:00+00:00,24.722334,3.4999998
2005-09-10 05:00:00+00:00,25.836916,1.5
2005-09-11 05:00:00+00:00,26.378584,1.6
2005-09-12 05:00:00+00:00,26.474417,1.6000001
2005-09-13 05:00:00+00:00,24.022331,12.4
2005-09-14 05:00:00+00:00,23.643166,0.4
2005-09-15 05:00:00+00:00,24.384836,0.0
2005-09-16 05:00:00+00:00,25.249414,0.0
2005-09-17 05:00:00+00:00,26.24942,0.4
2005-09-18 05:00:00+00:00,26.049417,10.400001
2005-09-19 05:00:00+00:00,26.059835,8.799999
2005-09-20 05:00:00+00:00,25.916086,5.7999997
2005-09-21 05:00:00+00:00,26.711916,6.2000003
2005-09-22 05:00:00+00:00,27.366083,0.9
