date,temperature_2m_mean,rain_sum
2011-02-27 17:00:00+00:00,28.191336,2.7
2011-02-28 17:00:00+00:00,28.864248,0.0
2011-03-01 17:00:00+00:00,27.537165,0.70000005
2011-03-02 17:00:00+00:00,29.078833,0.0
2011-03-03 17:00:00+00:00,29.922583,0.0
2011-03-04 17:00:00+00:00,30.003838,0.0
2011-03-05 17:00:00+00:00,30.622581,0.1
2011-03-06 17:00:00+00:00,29.199663,3.0
2011-03-07 17:00:00+00:00,29.216337,2.1
2011-03-08 17:00:00+00:00,29.757998,1.1
2011-03-09 17:00:00+00:00,30.103834,0.0
2011-03-10 17:00:00+00:00,30.197584,0.0
2011-03-11 17:00:00+00:00,30.041334,0.0
2011-03-12 17:00:00+00:00,30.399668,0.0
2011-03-13 17:00:00+00:00,30.820503,0.0
2011-03-14 17:00:00+00:00,29.887167,2.5
2011-03-15 17:00:00+00:00,27.616331,9.700001
2011-03-16 17:00:00+00:00,28.195498,0.0
2011-03-17 17:00:00+00:00,27.314253,0.0
2011-03-18 17:00:00+00:00,28.153833,0.0
2011-03-19 17:00:00+00:00,29.674667,0.0
2011-03-20 17:00:00+00:00,29.172583,2.5
2011-03-21 17:00:00+00:00,28.116333,27.7
2011-03-22 17:00:00+00:00,27.191336,23.699999
2011-03-23 17:00:00+00:00,27.435083,0.0
2011-03-24 17:00:00+00:00,27.122581,0.2
2011-03-25 17:00:00+00:00,26.832998,0.0
2011-03-26 17:00:00+00:00,27.1705,0.2
2011-03-27 17:00:00+00:00,26.978834,0.4
2011-03-28 17:00:00+00:00,25.843416,0.0
2011-03-29 17:00:00+00:00,25.312166,0.0
2011-03-30 17:00:00+00:00,26.864252,0.0
2011-03-31 17:00:00+00:00,29.67467,0.1
2011-04-01 17:00:00+00:00,30.095497,0.0
2011-04-02 17:00:00+00:00,29.30175,8.3
2011-04-03 17:00:00+00:00,27.793417,30.900002
2011-04-04 17:00:00+00:00,27.608,3.5999997
2011-04-05 17:00:00+00:00,27.712164,4.8
2011-04-06 17:00:00+00:00,28.037169,1.2
2011-04-07 17:00:00+00:00,28.255915,1.7
2011-04-08 17:00:00+00:00,27.74967,2.1
2011-04-09 17:00:00+00:00,28.587166,0.0
2011-04-10 17:00:00+00:00,28.197584,0.90000004
2011-04-11 17:00:00+00:00,27.845499,1.7000002
2011-04-12 17:00:00+00:00,28.124666,0.6
2011-04-13 17:00:00+00:00,28.328835,1.5000001
